Name,Type,Lat,Lon
Mănăstirea Axiopolis,lacas de cult,44.33457,28.02075
Mănăstirea Runc,lacas de cult,46.74843,26.74423
Mănăstirea Alexandru Vlahuță,lacas de cult,46.42062,27.63082
Mănăstirea Stelea,lacas de cult,44.92886,25.46227
Mănăstirea Frasinei (bărbați),lacas de cult,45.2394054,24.2609795
Mănăstirea Godeanu,lacas de cult,44.80116,22.61809
Mănăstirea Bâldana,lacas de cult,44.59606,25.76464
Mănăstirea Popăuți,lacas de cult,47.75593,26.64556
Biserica Adormirea Maicii Domnului,lacas de cult,45.5725012,23.6103893
Mănăstirea Preutești,lacas de cult,47.42569,26.3778
Mănăstirea Marcus,lacas de cult,45.728161,25.8695896
Mănăstirea Cozancea,lacas de cult,47.68906,26.96529
Mănăstirea Albac-Rogoz,lacas de cult,46.4337047,22.9660678
Mănăstirea Plutonița Doroteia,lacas de cult,47.51495,25.80537
Mănăstirea Habra,lacas de cult,47.60185,23.60968
Mănăstirea Delta Neajlovului,lacas de cult,44.18059,26.0831029
"Mănăstirea ""Sfinții Apostoli Petru și Pavel""",lacas de cult,47.3745582,24.4884328
Mănăstirea Negru Vodă,lacas de cult,45.26381,25.04031
Mănăstirea Socolul de Câmpie,lacas de cult,46.79213,24.51358
Mănăstirea Moreni,lacas de cult,46.51294,27.73193
Mănăstirea Corbii de Piatră,lacas de cult,45.275397,24.8111513
Mănăstirea Răzoare,lacas de cult,46.6862752,24.1759974
Mănăstirea Maglavit,lacas de cult,44.0323807,23.0652876
Mănăstirea Antonești cu hramul Sfântul Ioan Botezătorul,lacas de cult,45.3062908,24.6607346
Mănăstirea Topolnița,lacas de cult,44.7599109,22.6081507
Mănăstirea Bunești,lacas de cult,46.0920018,25.1100579
Mănăstirea Adamești,lacas de cult,44.0017816,25.2677632
Mănăstirea Sfântul Ilie,lacas de cult,46.9296152,25.3439083
Mănăstirea Ciucea,lacas de cult,46.94816,22.81506
Mănăstirea Tarcău,lacas de cult,46.7591128,26.1812282
Mănăstirea Doamnei,lacas de cult,46.93176,25.38742
Mănăstirea Trivale,lacas de cult,44.8531487,24.8488399
Mănăstirea Sfântul Nicolae,lacas de cult,45.24996,28.13535
Mânăstirea Pângărați,lacas de cult,46.93313,26.17998
Mănăstirea Robaia,lacas de cult,45.2502887,24.7360847
Mănăstirea Moișeni,lacas de cult,47.92787,23.46739
Mănăstirea Izbuc,lacas de cult,46.394934,22.4877932
Mănăstirea Lacuri (Sf Nicolae),lacas de cult,47.4707241,26.8462705
Mănăstirea Vermești,lacas de cult,46.41907,26.47213
Mănăstirea Turnu,lacas de cult,45.2881444,24.3084071
Mănăstirea Dagâța,lacas de cult,46.92531,27.28032
Mănăstirea Schimbarea la Față,lacas de cult,46.535342,23.6412745
Schitul Ortodox „Ostrov”,lacas de cult,45.24539,24.34387
"Mănăstirea Soborul Sfinților Arhangheli Mihail, Gavriil si Rafail -  Rimetea",lacas de cult,46.4906866,23.580641
Mănăstirea Cosustea - Crivelnic,lacas de cult,44.8603,22.71538
Mănăstirea Boia,lacas de cult,45.4815162,24.3391085
Mănăstirea Măgina,lacas de cult,46.3354214,23.6356194
Mănăstirea Coșula,lacas de cult,47.6220739,26.7746722
Mănăstirea Făget,lacas de cult,47.5273,23.29637
Mãnãstirea Crasna,lacas de cult,45.1839706,23.5183851
Mănăstirea Bichigiu,lacas de cult,47.42896,24.28797
Mănăstirea Tanacu,lacas de cult,46.68055,27.79345
Mănăstirea Sfânta Treime,lacas de cult,44.59958,24.89921
Mănăstirea Moldova Sulița,lacas de cult,47.6892469,25.2191005
Mănăstirea Sfântul Vasile cel Mare,lacas de cult,47.01822,26.41756
Mănăstirea Rafaila,lacas de cult,46.80119,27.35183
Mănăstirea Nima Râciului,lacas de cult,46.69071,24.44047
Mănăstirea Sadova,lacas de cult,43.9083608,23.9203864
Mănăstirea Barbu,lacas de cult,45.1845727,26.5845947
Mănăstirea Aninoasa,lacas de cult,45.190291,24.9281999
Mănăstirea Sfânta Ecaterina,lacas de cult,44.40943,25.1227
Mănăstirea Cipăieni,lacas de cult,46.5454485,24.1513048
Mănăstirea Sub Piatră,lacas de cult,46.3839171,23.4612399
Mănăstirea Teodoreni,lacas de cult,47.6764417,26.2893896
Mănăstirea Studina,lacas de cult,43.97438,24.41847
Mănăstirea Florești,lacas de cult,46.7216626,23.5113353
Mănăstirea Sfinții Apostoli Petru și Pavel,lacas de cult,47.52988,25.22291
Mănăstirea Căluiu,lacas de cult,44.4622805,24.0306908
Mănăstirea Vișina,lacas de cult,45.1921795,23.3918235
Mănăstirea Vedea,lacas de cult,44.7879429,24.6361703
Mănăstirea Halmyris,lacas de cult,45.02257,29.20526
Mănăstirea Nechit,lacas de cult,46.7693169,26.3938989
Mănăstirea Strâmba,lacas de cult,44.7540924,23.2997472
Mănăstirea Râncăciov,lacas de cult,44.90909,25.03229
Mănăstirea Codru,lacas de cult,44.8157,28.68654
Mănăstirea Adâncata,lacas de cult,47.71268,26.35366
Mănăstirea Dobric,lacas de cult,47.2443873,24.1276343
Mănăstirea Fârdea,lacas de cult,45.7455382,22.1806512
Mănăstirea Capidava,lacas de cult,44.49423,28.09281
Mănăstirea Dimitrie Cantemir,lacas de cult,46.5797393,28.0181623
Mănăstirea Mălăiești,lacas de cult,45.10315,26.0012
Mănăstirea Râșca Transilvană,lacas de cult,46.69361,23.04257
Mănăstirea Mamu,lacas de cult,44.571316,24.1973774
Mănăstirea Sfântul Ioan Botezătorul -  Alba Iulia,lacas de cult,46.0850546,23.5462793
Mănăstirea Jiana,lacas de cult,44.4135762,22.7400404
Mănăstirea Sihăstria Voronei,lacas de cult,47.55501,26.69389
Biserica Sfântul Nicolae Sohodol (2010),lacas de cult,46.3362854,23.0110565
Mănăstirea Lăpuș,lacas de cult,47.52649,24.03454
Mănăstirea Guranda,lacas de cult,47.7838805,27.0535637
Mănăstirea Mușunoaiele,lacas de cult,45.99896,27.0403
Mănăstirea Cergăul Mic,lacas de cult,46.0817709,23.9335613
Mănăstirea Sf. Ioan Iacob Corlățeni,lacas de cult,47.4842287,25.5008393
Mănăstirea Izvorul Tămăduirii - Petrova,lacas de cult,47.8458518,24.1749022
Mănăstirea Salva,lacas de cult,47.3122487,24.3734496
Mănăstirea Bisericani,lacas de cult,46.9552122,26.2422081
Mănăstirea Bolintin Vale,lacas de cult,44.413036,25.6895309
Mănăstirea Podul Bulgarului,lacas de cult,45.4404,27.05005
Mănăstirea Pârvești,lacas de cult,46.47901,27.74064
Mănăstirea Sânmărtinu de Câmpie,lacas de cult,46.72739,24.42577
Mănăstirea Popânzălești,lacas de cult,44.2780459,24.0752344
Mănăstirea Grăjdeni,lacas de cult,46.18048,27.7909
Biserica Adormirea Maicii Domnului (Izvorul Tămăduirii),lacas de cult,45.2169291,25.2096687
Mănăstirea Plăviceni,lacas de cult,43.988,24.6554
Mănăstirea Cașva,lacas de cult,46.80024,24.88582
Mănăstirea Jitianu,lacas de cult,44.27189,23.80211
Mănăstirea Făget,lacas de cult,45.8797501,24.9693612
Mănăstirea Strungari,lacas de cult,45.8507458,23.5101046
Mănăstirea Crângu,lacas de cult,43.8388594,25.0532108
Mănăstirea Crișan-Vaca,lacas de cult,46.16913,22.78001
Mănăstirea Cotumba,lacas de cult,46.48762,26.18112
Mănăstirea Sfântul Ștefan cel Mare și Sfânt,lacas de cult,47.480776,25.2686395
Mănăstirea Văleni,lacas de cult,45.2715334,24.5537111
Mănăstirea Sâmbăta Nouă,lacas de cult,44.842,28.41112
Mănăstirea Petru Vodă,lacas de cult,47.1784441,25.9645042
Mănăstirea Icoana,lacas de cult,45.1804572,23.5728026
Mănăstirea Slănic,lacas de cult,45.25272,24.87055
Mănăstirea Săraca,lacas de cult,45.35098,21.41629
Mănăstirea Turnu Rosu,lacas de cult,45.6161292,24.3214673
Mănăstirea Breaza,lacas de cult,47.3765072,24.0196746
Mănăstirea Voievozi,lacas de cult,47.19654,22.36831
Mănăstirea Scărișoara Nouă,lacas de cult,47.61375,22.24486
Mănăstirea Bogdănița,lacas de cult,46.50233,27.67083
Mănăstirea Viforâta,lacas de cult,44.97366,25.46574
Mănăstirea Soporu de Câmpie,lacas de cult,46.69349,24.01617
Mănăstirea Cornu Sf. Ioan Evanghelistul,lacas de cult,45.1644419,25.7162512
Mănăstirea Gura Motrului,lacas de cult,44.55155,23.44467
Mănăstirea Nucet,lacas de cult,44.7828519,25.5412795
Mânăstirea Sf. Mare Mucenic Pantelimon,lacas de cult,45.21358,27.91516
Mănăstirea Cerneți,lacas de cult,44.6341732,22.7080368
Mănăstirea Sita Buzăului,lacas de cult,45.66475,26.07947
Mănăstirea Gorovei,lacas de cult,47.87767,26.34804
Mănăstirea Visterna,lacas de cult,44.92124,28.83395
Mănăstirea Podu Coșnei,lacas de cult,47.37307,25.17949
Mănăstirea Ieud,lacas de cult,47.6644,24.24681
Mănăstirea Peștele Cotârgași,lacas de cult,47.29392,25.76424
Mănăstirea Horăicioara,lacas de cult,47.05302,26.26804
Mănăstirea Vladimirești,lacas de cult,45.25388,27.79084
Mănăstirea Sfântul Nicolae - Fâstâci,lacas de cult,46.7334026,27.4503348
Mănăstirea Gorganu,lacas de cult,44.84614,25.03865
Mănăstirea Broșteni,lacas de cult,47.31215,26.55484
Mănăstirea Recea,lacas de cult,46.46313,24.41855
Catedrala Episcopală Huși,lacas de cult,46.67665,28.05798
Mănăstirea Bascovele,lacas de cult,44.9885017,24.6582956
Mănăstirea Sfântul Gheorghe,lacas de cult,43.8893434,25.3703478
Mănăstirea Dejani,lacas de cult,45.6727629,24.9111185
Mănăstirea Teț,lacas de cult,45.6931542,23.5524406
Mănăstirea Brânceni,lacas de cult,43.8787518,25.4003673
Mănăstirea Ceptura,lacas de cult,45.00995,26.33016
Biserica Mănăstirii Brâncoveanu - Sâmbăta de Sus,lacas de cult,45.6900619,24.7946807
Mănăstirea Ciolpani,lacas de cult,46.74725,26.7126
Mănăstirea Băișoara,lacas de cult,46.57634,23.42025
Mănăstirea Letea,lacas de cult,45.29389,29.51932
Mănăstirea Peștera Gârcina,lacas de cult,46.9719,26.338
Mănăstirea Dinogeția,lacas de cult,45.3819981,28.129751
Mănăstirea Muntele Pietricica,lacas de cult,46.927116,26.3846829
Mănăstirea Berința,lacas de cult,47.51027,23.67795
Mănăstirea Nușeni,lacas de cult,47.10834,24.223
Mănăstirea Portărița,lacas de cult,47.86863,23.25509
Mănăstirea Buna Vestire,lacas de cult,47.1033301,21.8876023
Mănăstirea Dobrești,lacas de cult,45.9031308,21.934658
Mănăstirea Piatra Craiului,lacas de cult,46.97948,22.6943
Mănăstirea Sfântul Sava - Berzunți,lacas de cult,46.4171,26.5775
Mănăstirea Chițorani,lacas de cult,44.97412,26.11857
Mănăstirea Cota 1000,lacas de cult,45.3063137,25.5104037
Mănăstirea Nicula,lacas de cult,47.0018,23.95718
Mănăstirea Sfântul Ioan Botezătorul - Rimetea,lacas de cult,46.483403,23.5812257
Mănăstirea Baia de Aramă,lacas de cult,45.00033,22.80439
Mănăstirea Bunea,lacas de cult,45.06168,25.35862
Mănăstirea Știubieni,lacas de cult,47.97315,26.85579
Mănăstirea Valea Teilor,lacas de cult,45.11275,28.49508
Schitul Fărău-Șilea,lacas de cult,46.340626,24.0436151
Mănăstirea Rarău,lacas de cult,47.43233,25.58367
Mănăstirea Rohita,lacas de cult,47.37441,23.97169
Mănăstirea Mircea Vodă,lacas de cult,44.2692805,28.1395347
Mănăstirea Cheile Cibului,lacas de cult,46.0354186,23.1855499
Mănăstirea Acoperământul Maicii Domnului - Pârteștii de Jos,lacas de cult,47.6023143,25.9241852
Mănăstirea Dumbravele,lacas de cult,47.06317,26.40318
Mănăstirea Sfântul Gheorghe,lacas de cult,43.91976,25.97244
Mănăstirea Piatra Fântânele,lacas de cult,47.23895,25.01093
Mănăstirea Schimbarea la Față,lacas de cult,46.67281,28.02129
Mănăstirea Glavacioc,lacas de cult,44.47211,25.25593
Mănăstirea Almaș,lacas de cult,47.01283,26.32926
Mănăstirea Poiana lui Borș,lacas de cult,46.62218,27.41399
Mănăstirea Cotmeana,lacas de cult,44.9613348,24.6212173
Mănăstirea Sfântul Fanurie,lacas de cult,44.3696886,24.9766587
Mănăstirea Jacul Românesc,lacas de cult,46.3211677,24.8139606
Mănăstirea Vodița,lacas de cult,44.7244673,22.4889175
Mănăstirea Crășani,lacas de cult,44.59209,26.86588
Mănăstirea Berivoii Mari,lacas de cult,45.6830866,24.9757401
Mănăstirea Giurgeni,lacas de cult,46.81184,27.1085
Mănăstirea Măinești,lacas de cult,44.32972,24.10574
Biserica Ortodoxă Sf Mihail și Gavril,lacas de cult,46.9642474,23.4619009
Mănăstirea Tarnița,lacas de cult,45.8562833,26.9611008
Mănăstirea Sf Daniil Sihastrul,lacas de cult,47.86859,25.53255
Mănăstirea Călugăra,lacas de cult,45.0225457,21.7648009
Biserica,lacas de cult,43.8568656,24.2900901
Biserica veche,lacas de cult,43.8574464,24.2903827
Biserica,lacas de cult,47.1392607,27.5780552
Capela Sfântul Ioan Nepomuk,lacas de cult,47.7393241,23.4678047
Biserica Fortificată,lacas de cult,46.2402254,24.2780705
Biserica,lacas de cult,45.1827341,23.9663239
Biserica,lacas de cult,45.111634,24.2058922
Biserica,lacas de cult,44.7857988,21.7118734
Biserica,lacas de cult,46.1737309,21.3443595
Biserica Adventistă de Ziua a Șaptea Buzău,lacas de cult,45.1557645,26.8256828
Biserica,lacas de cult,46.7536934,23.5516962
Biserica Ortodoxă Mitoc,lacas de cult,48.1052582,27.0367977
Biserica,lacas de cult,45.2549578,21.4159922
Biserica cimitirului Deta,lacas de cult,45.3974955,21.2287375
Biserica Cotnari-Horodiștea,lacas de cult,47.3541025,26.9280644
Biserica Ortodoxă,lacas de cult,44.139753,22.9295893
Biserica Ortodoxă,lacas de cult,46.1684715,24.3382211
Biserica,lacas de cult,46.151422,21.2491214
Biserica,lacas de cult,45.1635164,28.7953473
Biserica Romano-Catolică (1891),lacas de cult,45.7182872,22.885927
Biserica Ortodoxă (1947),lacas de cult,45.7148227,22.8863833
Peștera Sfântului Apostol Andrei,lacas de cult,44.0900361,27.8258872
Biserica Sfântu Nicolae,lacas de cult,45.7462491,22.8954775
Biserica Penticostală,lacas de cult,45.7487794,22.8939162
"Biserica Greco Catolică ""Sfînta Treime""",lacas de cult,45.7487946,22.9071454
Biserica Romano-Catolică Govăjdia (1900),lacas de cult,45.7306366,22.8140337
Biserica Ortodoxă Govăjdia (1939),lacas de cult,45.7404727,22.7935364
Biserica,lacas de cult,47.5054822,23.7027637
Biserica Chegea,lacas de cult,47.4592944,22.678284
Betesda,lacas de cult,46.9866367,21.9819711
Bethesda,lacas de cult,46.9876769,21.9850575
Biserica ortodoxă română Băile Felix,lacas de cult,46.9903641,21.9778587
Pogorârea Sfântului Spirit,lacas de cult,46.9903652,21.979303
Biserica Ortodoxă (fostă catolică),lacas de cult,46.9918649,21.9788136
Martorii lui Iehova,lacas de cult,44.8729673,24.8451073
Biserica Sfintele Femei Mironosițe și Nașterea Maicii Domnului,lacas de cult,44.8740389,24.8451773
Biserica,lacas de cult,45.8612,25.8015142
Biserica Ariceștii Zeletin,lacas de cult,45.2240385,26.1800065
Biserica Ortodoxa,lacas de cult,47.0398638,24.1495669
Református templom,lacas de cult,47.0422254,24.1422713
Biserica Surani,lacas de cult,45.1999513,26.1829654
Biserica stilistă Covasna,lacas de cult,45.8483031,26.207167
Biserica Catolică,lacas de cult,46.089356,21.6926511
Biserica Adventistă,lacas de cult,46.0901902,21.6932971
Biserica Evangheliei Depline,lacas de cult,46.0773203,21.6937977
Sf Nicolae,lacas de cult,47.0965302,27.5379598
Biserica Sfântul Ilie Tezviteanul,lacas de cult,45.3185696,26.3761109
Biserica Sfântul Ierarh Nicolae Begu,lacas de cult,45.3385296,26.3979
Biserica Gornet,lacas de cult,45.1192507,26.0744085
Biserica Păcureți,lacas de cult,45.1391159,26.1403177
Mănăstirea Apostolache,lacas de cult,45.1300895,26.260193
Mănăstirea Acoperământul Maicii Domnului,lacas de cult,47.3433141,25.4135396
Biserica,lacas de cult,45.0594567,26.2212876
Biserica Stâna,lacas de cult,47.1531502,23.1368074
Biserica Sf Vineri,lacas de cult,43.751003,24.8678259
Biserica,lacas de cult,43.7510177,24.8850448
Schitul Horpaz,lacas de cult,47.1126171,27.5333235
Biserica Ortodoxă din Moisei,lacas de cult,47.6557085,24.5869452
Biserica Ortodoxă Vulcana-Pandele,lacas de cult,45.0186102,25.3969949
Biserica din Dobrin,lacas de cult,46.5866977,23.1901647
Biserica Adventistă Săpânța,lacas de cult,47.9670592,23.6948349
biserica,lacas de cult,44.870548,25.7797523
Biserica Geogel,lacas de cult,46.3100185,23.3781598
Biserica Brădești,lacas de cult,46.3321176,23.4684348
Biserica,lacas de cult,45.0117083,26.260936
Biserica Evanghelică Șura Mare,lacas de cult,45.8530578,24.1656469
Biserica Reformată Iris,lacas de cult,46.7949725,23.6008138
Biserica Sf Arhangheli,lacas de cult,46.9944491,21.9965478
Biserica Vulturi,lacas de cult,47.2414608,27.5319779
Biserica Bontăieni,lacas de cult,47.613251,23.7174423
Biserica Sf. Arhangheli Mihai și Gavril,lacas de cult,47.1033231,21.8832676
Sf Varvara,lacas de cult,46.2890764,26.6087944
Schitul Hadâmbu,lacas de cult,47.0108588,27.430443
Biserica Creștină Baptistă Lipova,lacas de cult,46.0936065,21.7018226
Biserica Adormirea Maicii Domnului,lacas de cult,46.0927615,21.6984307
Biserica Sfinții Împărați Constantin și Elena,lacas de cult,45.572943,25.3412484
Biserica Adventistă de Ziua a Șaptea Mangalia,lacas de cult,43.8190205,28.5710124
Biserica de piatră,lacas de cult,45.0251464,24.1797566
Biserica din lemn,lacas de cult,45.0250154,24.1787102
Biserica Sf Gheorghe - 1830,lacas de cult,45.172397,25.6712057
Sf Ioan,lacas de cult,47.0069649,27.7197524
Mănăstirea Blaga,lacas de cult,47.0076014,27.7198409
Biserica Ortodoxă Nușfalău,lacas de cult,47.1972663,22.7037839
Biserica Reformată Nușfalău,lacas de cult,47.1969091,22.7024835
Biserica Greco-Catolică Iaz,lacas de cult,47.1189647,22.688649
Biserica Ortodoxă Iaz,lacas de cult,47.1188588,22.6871521
Biserica,lacas de cult,46.5418557,24.557484
Biserica Ortodoxă Sâg,lacas de cult,47.0763538,22.780057
Biserica ortodoxa Tusa,lacas de cult,47.0423857,22.7754623
Biserica Ortodoxă Mal,lacas de cult,47.0694925,22.8150861
Biserica Ortodoxă Borod,lacas de cult,47.0164056,22.5772141
Biserica,lacas de cult,47.0173935,22.5166663
Biserica,lacas de cult,47.0263828,22.4738361
Biserica ortodoxă Luncșoara,lacas de cult,47.036765,22.5411729
Biserica,lacas de cult,47.0520778,22.4332784
Biserica Sf Mihail și Gavril,lacas de cult,46.710832,23.7809141
Biserica Ortodoxă Răscruci,lacas de cult,46.9055473,23.7667901
Biserica Reformată Răscruci,lacas de cult,46.9058349,23.7720017
Biserica Înălțarea Sfintei Cruci,lacas de cult,46.9348107,23.6645461
Biserica Reformată,lacas de cult,46.9290925,23.6145765
Biserica Sf Mihail și Gavril,lacas de cult,46.9282242,23.6118834
Biserica Sf Nicolae,lacas de cult,46.8877056,23.5653163
Biserica Reformată Măcicașu,lacas de cult,46.8909685,23.5649703
Biserica Sfinții Mihail și Gavril,lacas de cult,46.879775,23.6227958
Biserica de lemn,lacas de cult,46.8074521,23.7538523
Biserica Ortodoxă Sfinții Arhangheli,lacas de cult,46.8077091,23.751764
Biserica Greco Catolică,lacas de cult,46.8079075,23.752763
Biserica Sf Mihail și Gavril,lacas de cult,46.8623683,23.7968099
Biserica Sf Arhangheli Mihail și Gavril,lacas de cult,46.844333,23.7753941
Biserica Sf Mihail și Gavril,lacas de cult,46.7532691,23.7776384
Biserica Adormirea Maicii Domnului,lacas de cult,46.9070757,23.5990318
Biserica Rediu,lacas de cult,46.67936,23.6877182
Biserica Mărtinești,lacas de cult,46.6606015,23.6822894
Biserica Vâlcele,lacas de cult,46.6883967,23.6534412
Biserica Sfânta Parascheva,lacas de cult,46.7169615,23.6182543
Biserica Sfântul Mucenic Dimitrie,lacas de cult,47.0343241,23.2696343
Biserica Ortodoxa Rastolt,lacas de cult,47.0451258,23.1368206
Biserica de lemn,lacas de cult,47.0449028,23.1360852
Biserica Ortodoxă Jibou,lacas de cult,47.2615534,23.2559319
Catedrala Ortodoxă Jibou,lacas de cult,47.2597462,23.2561038
Biserica Bulgari,lacas de cult,47.3399846,23.1395135
Biserica Domnin,lacas de cult,47.3345459,23.189022
Biserica Inău,lacas de cult,47.3599507,23.2622556
Biserica Noțig,lacas de cult,47.3649469,23.2123609
